gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Klhl30	1145.11316123458	4.19749067879041	0.0938280606343214	44.7359846341639	0	0
Cfh	9890.09797327825	4.9638672019729	0.0932342425272871	53.2408165435581	0	0
Ptgis	1978.58000703839	6.47223288240861	0.167033509730693	38.7481104410951	0	0
Srpx2	6838.35204559877	2.83577097705827	0.0575803047213596	49.2489748149306	0	0
Bglap2	11290.3900502332	7.7530365657354	0.203882179247652	38.027043826709	0	0
Bglap	9770.71359698338	8.90675399432211	0.209022315098494	42.6114981557119	0	0
Ibsp	77249.5001023854	5.54199406672237	0.0835930083093545	66.2973396795697	0	0
Ncf1	2438.91896689906	8.00376795277094	0.194017055533487	41.252909084529	0	0
Igf2	2114.46128597519	5.05476774422768	0.133069600929507	37.9858939150605	0	0
Cpe	11466.787535394	5.04533726136023	0.122052443045327	41.3374540932911	0	0
Mmp13	4179.85330925576	8.71594787944134	0.161096060257792	54.1040411881815	0	0
Prss35	3479.0970373511	6.26034821958116	0.162651182366899	38.4894110727054	0	0
Spns2	3115.23514310066	6.31394804915865	0.113299387044034	55.7279983050987	0	0
F13a1	1228.03410606637	6.21301183181737	0.155100426153656	40.0579933008193	0	0
St3gal1	1711.34158993007	3.9746252455121	0.101561339326138	39.135218892187	0	0
Col11a2	30071.3175989326	8.26062533743289	0.185027985501082	44.6452752272147	0	0
Hvcn1	585.164617550767	4.44383541577724	0.118600123487116	37.4690623004284	2.93965065871055e-307	2.4354141104282e-304
Sulf2	3652.40431945108	-2.47905391076524	0.0674880321814331	-36.7332374442421	2.15334570698485e-295	1.68487338539859e-292
Phex	1222.30282570637	7.20081000444621	0.19728813693025	36.4989508061097	1.15226891773276e-291	8.54134496702539e-289
Slc8a3	3205.56234341359	9.00663281061861	0.247148347106148	36.4422134158573	9.13882657054248e-291	6.43556167097601e-288
Ramp1	2486.16337272204	4.7945421606283	0.13444575037092	35.6615374409433	1.56108433634512e-278	1.04696722824213e-275
Tcf7	6336.93910313248	3.8977676414722	0.109510253428412	35.5927186673913	1.81582414784855e-277	1.16245760446813e-274
Atp1b3	2735.37116115741	1.52539562051724	0.0436532411615367	34.9434676539271	1.62728631583887e-267	9.96465237924985e-265
Sgms2	10114.8282199665	5.09087536542005	0.145969026172257	34.8764083649659	1.69432105280272e-266	9.94284071153062e-264
Adgrf5	1020.5966087427	5.05403308429331	0.146198848114979	34.5695821099667	7.24049938431717e-262	4.07900773314892e-259
Tmeff1	2119.90111967441	-2.17851066607431	0.0641012881014476	-33.9854428919833	3.65566011508905e-253	1.98024296388131e-250
Ptn	4331.13604665091	-2.65902521015726	0.0784161100760431	-33.9091700363445	4.88023080609033e-252	2.54567298788801e-249
Capn6	5373.50555652426	-1.33696481864068	0.0394375606374086	-33.9007990614029	6.48347582011035e-252	3.26118833751551e-249
Itgbl1	759.625360627519	5.97921092962983	0.178308890262607	33.5328817358678	1.59943255702355e-246	7.76772694245506e-244
Metrnl	1747.08643156644	2.3373666534565	0.0713137199536237	32.7758340888193	1.30139295260354e-235	6.10960611482273e-233
Adgrd1	2675.38683921559	3.35366119556515	0.102705521660158	32.6531732798365	7.22379219233564e-234	3.28193191086629e-231
Chst11	1406.27711972804	4.32083373046837	0.132790654439527	32.538688424313	3.02664869035226e-232	1.33210375484129e-229
Rab11fip4	1026.79327880182	6.72997240309798	0.207356969056088	32.4559740322863	4.46115783978408e-231	1.90396809137936e-228
Pth1r	23519.9368558362	2.89164668035181	0.0891061171046747	32.4517190773215	5.12242957718756e-231	2.12189112250322e-228
Antxr2	3256.9938454487	2.4099034294056	0.0746948589403621	32.2633105355982	2.28900542919922e-228	9.21095784709765e-226
Gas1	1175.58958778531	-1.91714341975839	0.0603261320568987	-31.7796509471247	1.23688132151277e-221	4.83895459227384e-219
Lbh	4321.65318242937	1.64765524135424	0.0520007384573721	31.6852277531581	2.48247502592855e-220	9.44950763923722e-218
Pdzd2	1526.43998138532	8.38419874987686	0.265990795655094	31.5206348747063	4.53081162295835e-218	1.67926186573014e-215
Gprc5c	4064.4016999485	2.59694834436048	0.0824012692952409	31.5158779296918	5.26447974393542e-218	1.90115212086119e-215
Cd200	1922.18564810778	9.86322196117072	0.313033529440485	31.508515968881	6.64063133833855e-218	2.338166294229e-215
Megf10	3251.14562064333	5.18290235253165	0.165159290165399	31.381234124591	3.64894534653653e-216	1.25345722586879e-213
Bmp1	4653.43038355317	1.68033946926176	0.0535824118532919	31.3599073117968	7.12885711420578e-216	2.39054341896367e-213
Cspg4	8621.86008528538	3.21313169022993	0.102617873924843	31.311618213638	3.24228866761167e-215	1.06196264173588e-212
Steap3	623.155234015545	6.22522698434663	0.202084219203725	30.8051118928335	2.23830067200007e-208	7.16459696919295e-206
Adam12	2919.07213457774	7.58762233439433	0.248364418054057	30.5503598053359	5.5927188502162e-205	1.75039671747655e-202
Fbn2	2752.73487613143	-2.79413188518145	0.0915037488655371	-30.535709408883	8.75313352576681e-205	2.67998114297608e-202
Tgfb1	5088.75049102442	2.35087160402812	0.0773593118573217	30.3889932263614	7.67806421051621e-203	2.30080545406192e-200
Cd34	839.955468531422	-3.73056191185157	0.124599777381476	-29.9403577618766	5.87461623515692e-197	1.72371031366563e-194
Adarb1	1001.51098890318	2.3712298041435	0.079326119559971	29.8921694051962	2.48750056859441e-196	7.14978734858849e-194
Col4a2	2926.89076705077	-1.87749884434844	0.0633613193153236	-29.6316248562453	5.85068004728456e-193	1.64801955571911e-190
Ptprj	771.059876924134	2.69679856781582	0.0925597110867129	29.1357712351692	1.26530346104576e-186	3.49422234222912e-184
Ank	5154.74073974484	3.77969972287946	0.131547370999304	28.7326131580345	1.49382592209412e-181	4.04597005514876e-179
Ifitm5	2323.77661758444	8.40255562130528	0.294431076286737	28.5382770299773	3.9268674921149e-179	1.04350946714993e-176
Mef2a	6871.12760532186	1.65168657922149	0.0579031383337205	28.5249923709163	5.73931316955919e-179	1.49689790148281e-176
Ccnd2	8405.19047633534	-1.37956512669128	0.048840191391972	-28.2465135244749	1.57085067102236e-175	4.0225201546689e-173
Rhbdl2	749.979162701178	6.10830801567825	0.216345362589878	28.2340603124351	2.23387882220193e-175	5.61820523783785e-173
Tbx2	1070.95840508591	3.00375640009256	0.106771808303365	28.1324859794278	3.92531493198008e-174	9.69897114070306e-172
Dmp1	5854.34138579525	11.0286293333033	0.393111544785193	28.0547073206147	3.49979832690667e-173	8.49847579933682e-171
Smpd3	18426.8552591395	3.69981430120447	0.132143323665701	27.9984958647199	1.69475282614147e-172	4.0455760683689e-170
Sema7a	1776.82889530928	7.92903292319482	0.288824632369585	27.4527586450753	6.44024328130489e-166	1.5117397728983e-163
Panx3	10270.5342817083	3.46257116614683	0.126198752813889	27.4374436271429	9.81041997801558e-166	2.26508122902248e-163
Eln	780.831159447155	8.17591541323208	0.298664756748763	27.3748918427281	5.45995773173798e-165	1.24029104344835e-162
Fam102a	6083.7034670956	3.33647150266374	0.12278737099421	27.1727578793187	1.36348456852645e-162	3.00051822861352e-160
Sp7	11808.4658585761	2.26402372479402	0.0833179571744637	27.1732985489943	1.3435725247763e-162	3.00051822861352e-160
Wnt5b	645.104207442541	2.50944007526846	0.0929580056015462	26.9954164682156	1.67285836128474e-160	3.62469802466681e-158
Phospho1	20359.7798351864	3.95374215570282	0.146615989326737	26.9666505942392	3.6390767516494e-160	7.76556923791366e-158
Fmnl3	4071.73865825587	1.52399935058589	0.0565369926618146	26.955790869563	4.87891634016276e-160	1.02559190649033e-157
Gpc1	43749.599698745	1.54659050211177	0.0575098039290655	26.8926408446704	2.6776565482301e-159	5.54589923901069e-157
Chst3	378.314637846615	3.65458273998004	0.136651800803416	26.7437583587898	1.45946255709548e-157	2.97899574697577e-155
Itga10	5022.17902335165	1.68757782606526	0.0632943432832381	26.6623798988396	1.28605173052879e-156	2.58753608182392e-154
Mef2c	6388.4038970431	2.73358792758832	0.103300586254467	26.4624628640006	2.62266859373359e-154	5.20248795410477e-152
Plcd1	2824.23115582822	1.63125834572613	0.0618133510381604	26.3900649023069	1.78166216073957e-153	3.4851291488689e-151
Trim8	2760.4657556865	1.05726621357964	0.0400790309843832	26.3795353233864	2.35317504899349e-153	4.54001608082525e-151
Arl4c	1936.16693041268	3.97049004348428	0.150833822725605	26.3236054867305	1.02956441591066e-152	1.95951151806564e-150
Mlip	453.715116317275	3.94996628817836	0.150441786232743	26.2557789766435	6.14013326294885e-152	1.15303515833829e-149
Atf5	7722.1123320503	-2.69354444124318	0.102855657565122	-26.1876157812496	3.67740751918168e-151	6.81481677633616e-149
Fstl1	10054.6106047372	-1.43961263836068	0.0550258820692499	-26.1624636302773	7.11015975269659e-151	1.30051285658414e-148
Sesn3	4051.30025199264	-1.82294230187288	0.0696927279464036	-26.1568510171505	8.23639442282672e-151	1.48719716732169e-148
Rasa3	5454.99434625411	2.27133208705683	0.0869959117733575	26.1084922355216	2.91995112012287e-150	5.20564450326715e-148
Rtl3	367.6546336795	-3.53892730483877	0.136156263526849	-25.991659973402	6.15301926933744e-149	1.08323904236686e-146
Spry1	699.89539293386	2.37900794200174	0.0925772977099281	25.6975306133461	1.24558311961274e-145	2.16577687118837e-143
Phc2	2346.26846535081	1.15797474736124	0.0451866024266046	25.6265062026319	7.72910342903467e-145	1.32752064261615e-142
Cgref1	3640.74915516423	2.75022316243456	0.107341677228896	25.6212054202392	8.8553836609748e-145	1.50264124676107e-142
Gper1	1031.40212691642	2.15198939278735	0.0841867050078368	25.5621049973036	4.02780078421151e-144	6.7532793148613e-142
Dclk1	1290.80055850828	-2.25681782349803	0.0883944339757085	-25.5312209377145	8.87652745420825e-144	1.47078838429493e-141
Flt1	912.289098511257	-1.99823431427972	0.0786999673259945	-25.3905355005111	3.20824377073734e-142	5.25405875198426e-140
Tagln	2876.74311993906	-1.98904258922491	0.0787210385666566	-25.2669759627307	7.37142533099488e-141	1.19332361335324e-138
Wif1	2790.03839445364	4.16494365140099	0.166099535363496	25.0749867679421	9.32408550135885e-139	1.49227750228566e-136
Dlx3	381.714353802297	3.87255265884699	0.154987746762392	24.9861859388401	8.6390193919393e-138	1.36710055186599e-135
Anxa3	470.618870272448	-2.20458240177139	0.0890420384809446	-24.7588941064415	2.48672856786199e-135	3.89145390552981e-133
Cavin2	230.43354813679	-3.34073865111709	0.135570117587415	-24.6421461496704	4.46750175189307e-134	6.91431809600681e-132
Car3	1932.04034872219	5.42150594930619	0.220900373615556	24.5427649603776	5.16703810402095e-133	7.91006137576425e-131
Slc31a2	1025.48829034332	1.99223402263243	0.0813130585399384	24.5007881686545	1.44884430679751e-132	2.19414228139099e-130
Dhx58os	486.120016732808	3.85914764992275	0.157886779032347	24.442500338373	6.04686054830085e-132	9.05999829385842e-130
Plxdc2	1090.44444473283	-1.75769087257184	0.071916726140593	-24.4406408202684	6.32850853719809e-132	9.38218044609451e-130
Klf4	9116.19194447487	1.73273348585347	0.0709861855473101	24.4094463238718	1.35754692187221e-131	1.99163446329669e-129
Atp1a1	5684.90672651668	1.20589721151681	0.0496130280582112	24.3060594911064	1.69146582001158e-130	2.45593861948898e-128
Hspb7	426.662139748728	5.27725558276673	0.217738402104091	24.2366781962693	9.13783460922731e-130	1.31323737384038e-127
Tmem229b	1015.10202725914	2.54908097992703	0.10568732129844	24.1190802133108	1.57675740091927e-128	2.24313648833807e-126
Dkk3	4624.60163728169	-1.54582175085893	0.0642420713598519	-24.062451881416	6.18379987543333e-128	8.7092637445603e-126
Lamb1	1623.59625342701	-2.88093345986466	0.11973796004842	-24.0603185380782	6.51008494020398e-128	9.07802339582503e-126
Dtx4	1296.31821198833	2.576009025851	0.107515230878027	23.9594800179839	7.36011497517298e-127	1.01627313049349e-124
Rasgrp2	274.028857301556	5.28736749712223	0.221001731321457	23.9245523802323	1.70094219006853e-126	2.32583201989564e-124
Net1	887.971000219663	1.92705750601538	0.0806950334836045	23.8807448590615	4.85556029223484e-126	6.57554914959956e-124
Fam3c	2808.4626863602	1.77858255206464	0.0752891604478073	23.6233548293796	2.21822782201637e-123	2.97538291859796e-121
Plcg2	550.330232760044	5.79341715227929	0.245757144985999	23.5737485988834	7.16665057159043e-123	9.52217987266789e-121
Fetub	329.933381099041	5.58155832754151	0.23720583152017	23.5304431251595	1.99096633440708e-122	2.62063269661582e-120
Aldh1l2	10463.3313986223	-1.89675652487284	0.0806967535479504	-23.5047438896755	3.64768653191128e-122	4.75685343661468e-120
Rab31	5223.97373588283	1.52399639534425	0.0648621912632942	23.49591288333	4.49065747687498e-122	5.80242384443185e-120
Kcnh2	721.669358585548	3.91359473831907	0.16684168929156	23.4569354634139	1.12312927090391e-121	1.43801387740097e-119
Ablim1	983.177647946076	-2.11552192873394	0.0905487898867115	-23.3633373939148	1.00869861075508e-120	1.27986587692564e-118
Fam180a	1117.61492485367	2.30182953936106	0.0991490834787757	23.2158428358422	3.15022429099657e-119	3.96140704592818e-117
F2r	493.527595536585	-2.31611795556447	0.0997744295050167	-23.213542458271	3.3233554131487e-119	4.14213607422887e-117
Tspan14	1663.57968957743	1.22789990246874	0.0529876272405375	23.173332462967	8.45967066385028e-119	1.04514036517252e-116
Stk17b	2358.43757350595	1.56087673856404	0.0676719260894886	23.0653511546273	1.03174354435901e-117	1.26357183293499e-115
Fbln2	7603.8176649876	-2.14414435662162	0.0932218929395829	-23.0004378693666	4.61447797350818e-117	5.60261273955941e-115
Tpst2	1381.33799959506	1.32667580148474	0.058347831035464	22.7373627766623	1.91389743456927e-114	2.30387448448493e-112
Rspo2	179.297683952648	-4.07350671712677	0.1792396241969	-22.7265970645637	2.44571969560234e-114	2.91911154176809e-112
Bmper	504.37955398108	5.58548556615902	0.245905710023423	22.7139319604534	3.26300727284383e-114	3.86186507821282e-112
Bmp8a	274.635453920198	4.90999480072887	0.216916606507661	22.6354029771135	1.94280477502247e-113	2.28020520428471e-111
Tcf23	301.367387779063	5.52051934782734	0.243952772266604	22.6294593684479	2.22312219614602e-113	2.58764074467112e-111
Myo1d	7278.59731282148	1.98638738215407	0.088241851747167	22.5107173390413	3.25954037433317e-112	3.76289890427117e-110
Sema5a	568.299711221997	6.43917989840671	0.286668536544485	22.4621089430492	9.74513204358688e-112	1.1158572333486e-109
Jak2	4993.73460226297	2.16429188615323	0.0967205800452554	22.3767463464401	6.63100169858106e-111	7.53153450990449e-109
Fut8	882.174683200341	1.5159751365031	0.0678903297105705	22.3297654167537	1.89921558012971e-110	2.13988417844374e-108
Adamts2	7691.81409069865	1.23536270736648	0.0553506464019367	22.318848788065	2.42452148382282e-110	2.71007623636195e-108
Fgd3	540.130605416939	1.87330703156523	0.0841920060225603	22.250414499724	1.11755210083891e-109	1.23933888096182e-107
Steap2	813.629756570719	-2.09896383406094	0.0944893574398075	-22.2137592098458	2.5287027111117e-109	2.78236320182009e-107
Pxdn	1272.85300726927	-2.82368762716665	0.127195977566031	-22.1995041132554	3.47259947026364e-109	3.79132487900722e-107
Ccpg1	2367.94228649912	1.26515797677818	0.0569921720175516	22.1988026072872	3.5272119836715e-109	3.82132719830996e-107
Masp1	1487.60776748795	-0.9424079744869	0.0426819306253183	-22.0797878793205	4.94402057491218e-108	5.31538822725673e-106
Tgfbr2	4169.61673370234	-1.54950133589568	0.0703166951870432	-22.0360375551495	1.3003194704037e-107	1.38740147130043e-105
Aqp1	6644.34667931716	1.71952900023178	0.0780414802051691	22.0335262185081	1.37445905978611e-107	1.45547980436297e-105
Loxl4	8361.17426283706	3.38253272517013	0.154402172940552	21.907287059182	2.21382798604041e-106	2.32683233995472e-104
Col22a1	2323.13600910469	11.6067185613561	0.530261938073512	21.8886511136822	3.33229087623897e-106	3.47644331118146e-104
Prrc1	4117.48777243386	1.04871814460682	0.0481812073924085	21.7661242082542	4.86033482941983e-105	5.03330556893742e-103
Emp1	12679.0649234421	1.04352830470189	0.0479458195953316	21.764740148555	5.00929562868016e-105	5.14970216308988e-103
Foxs1	276.99163748038	2.57299087934274	0.118323003742651	21.7454831094292	7.62258704619642e-105	7.77945767816162e-103
P4ha3	1450.0246477194	-1.18510865686178	0.0546473097179232	-21.6864958765406	2.75165283555317e-104	2.78807759251301e-102
Sparc	406875.50507578	1.48475732801716	0.0685976406281276	21.6444372491779	6.85758019252328e-104	6.89872567367842e-102
Ppfibp2	505.641554155327	3.63011369657954	0.1678371629967	21.6287837077592	9.62885801544845e-104	9.61793165174298e-102
Clstn1	2761.74248535115	-0.85391554498181	0.0395372951181752	-21.5977229203337	1.88689993465517e-103	1.87148582251291e-101
Camk2b	677.10864780056	5.37909997637114	0.249275509198029	21.578934864788	2.83319358589296e-103	2.79039849396619e-101
Trp53inp1	3313.69852751322	-1.57040288547988	0.0728159351844062	-21.5667474640385	3.68726116689614e-103	3.58147491548725e-101
Col4a1	3578.07681324151	-1.98433318326443	0.092008555979224	-21.5668332379057	3.68043195382837e-103	3.58147491548725e-101
Snx30	2635.62069642989	1.66222883579172	0.0776959887505471	21.3940109717699	1.51917325441477e-101	1.4654819256971e-99
Zbtb7c	1363.31224551891	1.22450894767775	0.0573919582034895	21.3358976763977	5.2722774229834e-101	5.05134389287743e-99
Ptpn4	3088.72736342692	2.75024531886535	0.129572185311805	21.2255841193626	5.54331470521651e-100	5.27513812893712e-98
Col24a1	2024.20621330824	6.10831686568017	0.290297042482923	21.041609013428	2.72957239165691e-98	2.58008708483865e-96
Podnl1	461.990796363711	2.36454688226947	0.112668632603383	20.9867363047989	8.66982900434947e-98	8.14039144648387e-96
Lrrfip2	1682.04501923696	1.36735621662006	0.0651562663738551	20.9857975712484	8.84271636699883e-98	8.24773624588156e-96
Tspan11	1567.11037288459	2.76655658451626	0.131832163058939	20.9854448286599	8.90856671847662e-98	8.25449037256742e-96
Cerk	1469.61889609756	2.13900237783847	0.102497307619703	20.8688640464082	1.02746321284906e-96	9.45803391487986e-95
Slc30a4	4217.91458982922	1.66074744568893	0.0797868910225669	20.8147908059133	3.17929876963494e-96	2.90761323841159e-94
Rhobtb1	932.559668643614	2.27355522688748	0.109247781171557	20.8109968230587	3.44115055799953e-96	3.12678480379776e-94
Matn4	2397.04501701461	1.81214845602423	0.0872301185124658	20.7743436203777	7.38668140695177e-96	6.66884749586595e-94
Gja1	2993.5257114422	1.58325768071727	0.0763218739327024	20.7444812232117	1.37499651155645e-95	1.23346820820134e-93
Gas5	6999.89396993599	-1.6886210116102	0.081576298047319	-20.6998975441458	3.47107458437915e-95	3.0940895219238e-93
Adh7	1274.46652124049	-1.69177663358205	0.0820606086154117	-20.6161843316419	1.96455089269804e-94	1.74017199828674e-92
Vdr	1640.41742813707	2.81829368383223	0.136815759085357	20.5991890310966	2.79077228582057e-94	2.45657730459356e-92
Unc5b	8747.299818551	1.27568359483522	0.0620116428780695	20.5716787304529	4.92320627364436e-94	4.30673522720541e-92
Nov	546.557072268152	-3.99907792094588	0.19441550439285	-20.5697479397788	5.12315860574589e-94	4.45398554341513e-92
Prex1	1757.02796346905	10.9675915592043	0.535106569703317	20.496088405876	2.33310926143524e-93	2.01592091031006e-91
Cnppd1	2403.10622063179	1.12056076522589	0.0546977237757081	20.4864240753569	2.84540527696969e-93	2.4435785317586e-91
Cmya5	378.393715566331	5.56338760565827	0.272506438938106	20.4156189018414	1.21483026406071e-92	1.03694966297158e-90
Tent5a	2782.74966434066	2.01007329089401	0.0984673612507714	20.4135996472462	1.26607948158043e-92	1.07418454328787e-90
Ldlrad3	1652.65963854447	-1.02514715300554	0.0502598413621417	-20.3969436675884	1.7799891650399e-92	1.50115972457617e-90
Camk2a	556.81542456259	2.95402989514721	0.14513277029153	20.3539826960749	4.28043825400986e-92	3.5884340696116e-90
Npr3	260.568336229529	-2.39054736037467	0.117601726117505	-20.3274853124698	7.34726463684471e-92	6.12301036362846e-90
Gria3	1129.70125585507	-1.37410673777652	0.0678789118077168	-20.2434998025455	4.053378491842e-91	3.35810486347663e-89
Pard6g	1341.98940032485	1.28683316559279	0.0636960024077095	20.2027304218551	9.26311928030446e-91	7.62934338852678e-89
Abi3	841.050211981887	3.19203785510999	0.158389058148538	20.1531462616343	2.52541979149571e-90	2.06790769438521e-88
Cd244a	270.850749275099	5.43805679517164	0.269905099552854	20.1480327870083	2.8002238472269e-90	2.27967356441293e-88
Rad21	4866.79659738424	0.939536769492242	0.0467230473963669	20.1086363550272	6.20051058711256e-90	5.0188500637295e-88
Abr	3295.32102020181	1.18156120787218	0.0588583071340624	20.0746719605938	1.22891247878262e-89	9.89028762924254e-88
Phgdh	3496.65376890565	-1.79404361886713	0.0896329492480903	-20.0154478226695	4.03990441529112e-89	3.23284169232728e-87
Cald1	29120.8385662833	-1.02171225888111	0.0511772247886125	-19.9641981975634	1.12823897419976e-88	8.9774676342539e-87
Slpi	519.152261686175	2.53826645212072	0.127888140042488	19.8475515499516	1.1570309314341e-87	9.15484474062804e-86
Cdc42ep3	3583.58880720256	2.12647625784769	0.107316857598631	19.8149322057191	2.21305933697205e-87	1.74126970401756e-85
Insc	3124.14380318384	1.76091815304787	0.0890080511521861	19.7838075348606	4.10493056386684e-87	3.21188011452781e-85
Vasn	6272.38349903378	0.940943736041314	0.0477390588524788	19.7101442437099	1.76463247503491e-86	1.37309855129236e-84
Podn	314.027126839034	-2.11282950883046	0.107273130372094	-19.6957942916531	2.34293335092536e-86	1.81306996233147e-84
Chst15	2647.68737754022	1.39395658279205	0.0707927905229281	19.6906573747871	2.59302642069704e-86	1.99563847590695e-84
Gfra2	1147.40785159431	-2.85759515688125	0.145150997237426	-19.6870514930534	2.78431974462315e-86	2.13121517843872e-84
Tnc	40439.4781682877	1.77015513700163	0.0901085435844263	19.6446981228045	6.41771616226111e-86	4.88578996915057e-84
Rhob	1595.91954503181	-1.64290477795796	0.0838361177739231	-19.5966228110455	1.65232645152397e-85	1.25114869587439e-83
Megf9	1382.82509754985	2.56254834308177	0.131088151291628	19.5482834858274	4.26635775677775e-85	3.21322901852716e-83
Rcor2	4129.67865836861	2.34853434426229	0.12023851946854	19.5322959284838	5.83559326894381e-85	4.37172848935131e-83
Me2	2396.31431356051	2.92343685870686	0.149814087583935	19.5137647323652	8.38718812931198e-85	6.25000833932434e-83
Npm1	19860.0835589161	-1.39312960444258	0.0715202132733168	-19.4788234078482	1.66051776327295e-84	1.23088064094401e-82
