gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Klhl30	1145.11316123458	3.73272185493011	0.0872156091607467	42.7987821314227	0	0
Cfh	9890.09797327825	3.72046394969352	0.0817644189641407	45.5022367531921	0	0
Srpx2	6838.35204559877	2.31212243477533	0.0504173320429541	45.8596744628507	0	0
Bglap2	11290.3900502332	7.2330208356964	0.180613892544513	40.0468686754746	0	0
Bglap	9770.71359698338	7.91191604493674	0.188689382605374	41.9309021826828	0	0
Ibsp	77249.5001023854	5.11080547181504	0.0727121400254824	70.2882004301335	0	0
Cpe	11466.787535394	4.19846137491322	0.106631065781555	39.3737166944784	0	0
Mmp13	4179.85330925576	6.73232138852628	0.150429289616477	44.7540595697187	0	0
Tcf7	6336.93910313248	3.77752502137401	0.0957744440718686	39.4418893054537	0	0
Spns2	3115.23514310066	5.29340878325242	0.104889226456064	50.4666586083529	0	0
Col11a2	30071.3175989326	7.42331511283714	0.162647040804479	45.6406404698185	0	0
Prss35	3479.0970373511	5.42593071034281	0.146101498312739	37.1380907999197	6.82536433655863e-302	7.82072996897343e-299
Ncf1	2438.91896689906	6.80349822314661	0.186523001104675	36.4753847131623	2.72437178572817e-291	2.88154708105865e-288
St3gal1	1711.34158993007	3.24854501925028	0.0912793861213655	35.5890322808591	2.07061275101365e-277	2.03363752331698e-274
Gprc5c	4064.4016999485	2.51240770623618	0.0718284195641955	34.9779059803864	4.87698833205761e-268	4.47057263771948e-265
Sgms2	10114.8282199665	4.41541523425014	0.127349173050169	34.671722858465	2.10254923753647e-263	1.8068782510079e-260
Lbh	4321.65318242937	1.5584892459764	0.045045052819721	34.5984552890587	2.66527204678907e-262	2.15573474372645e-259
Adgrd1	2675.38683921559	3.11455481648316	0.0906863925220702	34.3442354455237	1.71708532728147e-258	1.31166240278446e-255
F13a1	1228.03410606637	4.88030596539077	0.143093541415026	34.105703983075	6.07123940494802e-255	4.39366009568607e-252
Hvcn1	585.164617550767	3.71607213488325	0.111371516819304	33.3664498878329	4.20609713849051e-244	2.89169178271222e-241
Igf2	2114.46128597519	3.92220242164057	0.118467939244583	33.1077120666629	2.30171693123707e-240	1.50707656211951e-237
Slc8a3	3205.56234341359	7.80737835269118	0.236764639245912	32.9752718883927	1.83768611279232e-238	1.1485538204952e-235
Pth1r	23519.9368558362	2.53723758003826	0.0772958595857804	32.8250127967401	2.589439088764e-236	1.54803423784804e-233
Adgrf5	1020.5966087427	4.37481702487242	0.13338621312953	32.7981200022831	6.26296736598301e-236	3.5881583867611e-233
Itgbl1	759.625360627519	5.52921005965456	0.168875146633762	32.7414078973131	4.02384819814552e-235	2.21311650898004e-232
Ramp1	2486.16337272204	3.77482690596029	0.1195404189046	31.5778289933284	7.44279492302567e-219	3.79031222931863e-216
Antxr2	3256.9938454487	2.06083739697876	0.0652940701535335	31.5623975061268	1.21206191351565e-218	5.9520897538715e-216
Cspg4	8621.86008528538	2.79418312485887	0.0892902682799979	31.2932548942156	5.76428747423154e-215	2.73306733692013e-212
Atp1b3	2735.37116115741	1.18349693332718	0.0379701582694092	31.1691335319155	2.79249625184604e-213	1.2386072084801e-210
Steap3	623.155234015545	6.04592886305037	0.197044730053453	30.6830274598579	9.58756367651557e-207	4.11965626725279e-204
Rab11fip4	1026.79327880182	6.01154589368418	0.197824061003264	30.3883453974034	7.83088391301368e-203	3.26286829708903e-200
Fam102a	6083.7034670956	3.22414356482312	0.106905555384522	30.1588028164336	8.22320719716052e-200	3.23054568459877e-197
Fam180a	1117.61492485367	2.55748434983272	0.0864026836648122	29.5995939171768	1.51235447648039e-192	5.62023623016362e-190
Megf10	3251.14562064333	4.21718878771663	0.144621992215326	29.1600794811186	6.22473037570792e-187	2.19461647861497e-184
Arl4c	1936.16693041268	3.80909478496879	0.132971674229196	28.6459112968923	1.80251462400222e-180	6.19614402000764e-178
Chst11	1406.27711972804	3.39404418200146	0.119051087585062	28.5091404946335	9.02449971926546e-179	2.8857411893e-176
Pdzd2	1526.43998138532	7.23762326118567	0.253869179088801	28.5092632637143	8.99293011303044e-179	2.8857411893e-176
Metrnl	1747.08643156644	1.79241514867531	0.0630168427182922	28.4434299047327	5.87586553835246e-178	1.79540335894103e-175
Rhbdl2	749.979162701178	5.82192608900447	0.206647562519883	28.1732144236848	1.2453065605129e-174	3.72238374066355e-172
Ifitm5	2323.77661758444	7.81316104079543	0.27925748404245	27.9783407330554	2.98131792031478e-172	8.5402336259017e-170
Phospho1	20359.7798351864	3.50923240412269	0.127226714240442	27.5825122504595	1.80387309570376e-167	5.06188878896463e-165
Dtx4	1296.31821198833	2.58933525380961	0.094047499480845	27.532207321865	7.22847275186721e-167	1.98783000676348e-164
Cd200	1922.18564810778	8.40028785095694	0.306063199114261	27.4462525232278	7.70132614334811e-166	2.07633793080464e-163
Gpc1	43749.599698745	1.3665929303571	0.0498095145749342	27.4363832295772	1.01004266613507e-165	2.67078589603024e-163
Tbx2	1070.95840508591	2.58021871830533	0.0945952553358706	27.2764073540897	8.08170690809871e-164	2.09666924502561e-161
Ptgis	1978.58000703839	4.09426537475535	0.1502455073739	27.2505011718346	1.63928094913013e-163	4.17409500935912e-161
Tgfb1	5088.75049102442	1.81707967475926	0.0673824729288559	26.9666516495733	3.63897304724677e-160	9.09743261811693e-158
Rab31	5223.97373588283	1.51023389769459	0.056116400099779	26.9125228098967	1.56725986554322e-159	3.78067072828409e-157
Klf4	9116.19194447487	1.64031964952488	0.061507343128627	26.668679967115	1.08691845729113e-156	2.53307267589035e-154
Phex	1222.30282570637	4.80321056455844	0.183052776399383	26.2394849126945	9.42292954678307e-152	2.15942135447112e-149
Adam12	2919.07213457774	5.79853765695179	0.221552298276717	26.1723200438637	5.49167055807427e-151	1.23787656022166e-148
Ptprj	771.059876924134	2.15598865965185	0.0827659541201398	26.0492213564324	1.37295406937208e-149	3.0448578151397e-147
Rasa3	5454.99434625411	1.96506232057856	0.0756166954245973	25.98714886368	6.91959345868226e-149	1.5102287310616e-146
Smpd3	18426.8552591395	2.97503729940034	0.114659450624791	25.9467255702785	1.97979476725277e-148	4.25346532026962e-146
Itga10	5022.17902335165	1.42432754524071	0.0549445256122782	25.9230110619505	3.66540020318706e-148	7.75373119904955e-146
Ctsk	4896.09466146478	1.34636546123004	0.0520969187982832	25.8434758194262	2.88073716126131e-147	5.91196059214075e-145
Adamts2	7691.81409069865	1.2274938411996	0.0478285578304344	25.6644543946193	2.91630674753512e-145	5.89694379097176e-143
Scarf2	10459.8015782899	1.2926826797886	0.0503792911636109	25.6590088889998	3.35439246584067e-145	6.68447773989989e-143
Dhx58os	486.120016732808	3.67437558535434	0.143903414847652	25.5336232934036	8.347638334122e-144	1.63971467277396e-141
Gper1	1031.40212691642	1.88366490035174	0.0739008543636983	25.4890815075209	2.60505920682709e-143	5.04500902730598e-141
Panx3	10270.5342817083	2.79478913806215	0.109652618107671	25.4876644652284	2.70101851962148e-143	5.15819508955492e-141
Tpst2	1381.33799959506	1.26165702740595	0.0499962130568985	25.2350518222273	1.65268831369625e-140	2.99006109385835e-138
Chst3	378.314637846615	3.14162310450066	0.126059400030928	24.9217678628479	4.32219951080687e-137	7.61926195815314e-135
Aqp1	6644.34667931716	1.66628423558405	0.0676038118841833	24.6477852230976	3.88695674624211e-134	6.68070690760362e-132
Dlx3	381.714353802297	3.55144254885402	0.144417219755908	24.591544933884	1.55571524533067e-133	2.64087464485144e-131
Eln	780.831159447155	7.00912090038961	0.285377227714788	24.5608977160388	3.30809053528734e-133	5.54710303173182e-131
Trim8	2760.4657556865	0.841187483930181	0.0343093459136723	24.5177359558745	9.55710007650402e-133	1.58325453074615e-130
